"SampleID","TAXAID","TotTranLngth_m","Juvenile","DiamMax_cm","DiamPerp_cm","Height_cm","TotMort_pct"
"Samp1533","Montastraea cavernosa",10,FALSE,10,10,4,20
"Samp1533","Montastraea cavernosa",10,FALSE,5,7,6,15
"Samp1533","Montastraea cavernosa",10,FALSE,8,6,4,30
"Samp1534","Montastraea cavernosa",10,FALSE,6,6,6,15
"Samp1534","Montastraea cavernosa",10,FALSE,5,4,3,1
"Samp1534","Montastraea cavernosa",10,FALSE,22,20,18,30
"Samp1534","Porites astreoides",10,FALSE,6,5,1,7
"Samp1534","Porites astreoides",10,FALSE,7,6,4,0
"Samp1534","Porites astreoides",10,FALSE,16,13,6,2
"Samp1533","Siderastrea siderea",10,FALSE,11,10,5,60
"Samp1533","Siderastrea siderea",10,FALSE,4,4,2,0
"Samp1534","Siderastrea siderea",10,FALSE,7,5,4,0
"Samp1533","Stephanocoenia intersepta",10,FALSE,6,5,3,25
"Samp1533","Stephanocoenia intersepta",10,FALSE,15,14,10,15
"Samp1533","Stephanocoenia intersepta",10,FALSE,5,4,2,0
"Samp1534","Stephanocoenia intersepta",10,FALSE,13,10,10,10
"Samp1535","Madracis decactis",10,FALSE,9,4,5,60
"Samp1536","Meandrina meandrites",10,FALSE,15,14,7,0
"Samp1536","Meandrina meandrites",10,FALSE,35,60,16,5
"Samp1536","Porites astreoides",10,FALSE,14,12,8,25
"Samp1536","Porites astreoides",10,FALSE,11,8,4,20
"Samp1536","Porites astreoides",10,FALSE,17,13,13,20
"Samp1536","Porites astreoides",10,FALSE,8,8,3,20
"Samp1536","Porites astreoides",10,FALSE,9,8,6,10
"Samp1536","Porites astreoides",10,FALSE,8,8,4,20
"Samp1536","Porites astreoides",10,FALSE,8,7,3,10
"Samp1536","Porites astreoides",10,FALSE,9,9,5,5
"Samp1536","Porites astreoides",10,FALSE,12,7,3,30
"Samp1535","Siderastrea siderea",10,FALSE,12,8,5,60
"Samp1536","Siderastrea siderea",10,FALSE,6,5,3,10
"Samp1536","Siderastrea siderea",10,FALSE,9,8,5,0
"Samp1536","Siderastrea siderea",10,FALSE,6,5,2,20
"Samp1536","Siderastrea siderea",10,FALSE,10,7,5,40
"Samp1535","Stephanocoenia intersepta",10,FALSE,7,5,2,50
"Samp1535","Stephanocoenia intersepta",10,FALSE,7,5,3,20
"Samp1535","Stephanocoenia intersepta",10,FALSE,16,10,4,35
"Samp1535","Stephanocoenia intersepta",10,FALSE,5,5,2,0
"Samp1536","Stephanocoenia intersepta",10,FALSE,7,6,3,0
"Samp1536","Stephanocoenia intersepta",10,FALSE,12,8,3,25
"Samp1536","Stephanocoenia intersepta",10,FALSE,8,8,3,10
"Samp1536","Stephanocoenia intersepta",10,FALSE,5,4,1,10
"Samp1536","Stephanocoenia intersepta",10,FALSE,8,7,3,25
"Samp1538","Madracis decactis",10,FALSE,18,9,5,10
"Samp1538","Madracis decactis",10,FALSE,20,10,2,5
"Samp1538","Meandrina meandrites",10,FALSE,16,15,3,5
"Samp1538","Meandrina meandrites",10,FALSE,7,7,2,5
"Samp1539","Meandrina meandrites",10,FALSE,16,11,3,0
"Samp1538","Montastraea cavernosa",10,FALSE,18,15,10,20
"Samp1539","Montastraea cavernosa",10,FALSE,50,50,35,5
"Samp1538","Porites astreoides",10,FALSE,11,10,1,5
"Samp1539","Porites astreoides",10,FALSE,22,20,5,15
"Samp1539","Siderastrea siderea",10,FALSE,10,5,1,10
"Samp1538","Stephanocoenia intersepta",10,FALSE,6,5,1,10
"Samp1538","Stephanocoenia intersepta",10,FALSE,7,4,1,10
"Samp1538","Stephanocoenia intersepta",10,FALSE,6,6,9,5
"Samp1538","Stephanocoenia intersepta",10,FALSE,12,10,2,5
"Samp1538","Stephanocoenia intersepta",10,FALSE,8,6,1,0
"Samp1538","Stephanocoenia intersepta",10,FALSE,6,5,2,20
"Samp1539","Stephanocoenia intersepta",10,FALSE,5,3,1,0
"Samp1539","Stephanocoenia intersepta",10,FALSE,8,6,1,5
"Samp1539","Stephanocoenia intersepta",10,FALSE,6,5,1,0
"Samp1539","Stephanocoenia intersepta",10,FALSE,10,6,5,40
"Samp1542","Diploria labyrinthiformis",10,FALSE,27,25,20,5
"Samp1542","Eusmilia fastigiata",10,FALSE,11,10,6,10
"Samp1542","Meandrina meandrites",10,FALSE,12,11,2,0
"Samp1542","Meandrina meandrites",10,FALSE,27,23,5,0
"Samp1543","Meandrina meandrites",10,FALSE,18,13,2,20
"Samp1543","Meandrina meandrites",10,FALSE,5,3,2,0
"Samp1543","Meandrina meandrites",10,FALSE,6,5,2,0
"Samp1542","Montastraea cavernosa",10,FALSE,46,45,15,85
"Samp1543","Montastraea cavernosa",10,FALSE,7,6,2,5
"Samp1543","Montastraea cavernosa",10,FALSE,16,13,2,15
"Samp1542","Mycetophyllia aliciae",10,FALSE,18,15,3,5
"Samp1542","Pseudodiploria clivosa",10,FALSE,38,35,11,5
"Samp1542","Porites astreoides",10,FALSE,10,9,2,10
"Samp1542","Porites astreoides",10,FALSE,12,12,3,5
"Samp1543","Porites astreoides",10,FALSE,10,9,7,10
"Samp1543","Porites astreoides",10,FALSE,14,11,3,10
"Samp1543","Porites astreoides",10,FALSE,10,5,2,5
"Samp1543","Porites astreoides",10,FALSE,7,5,1,15
"Samp1542","Siderastrea siderea",10,FALSE,13,8,7,55
"Samp1542","Siderastrea siderea",10,FALSE,7,6,2,5
"Samp1542","Siderastrea siderea",10,FALSE,6,5,4,50
"Samp1542","Siderastrea siderea",10,FALSE,5,3,1,0
"Samp1542","Siderastrea siderea",10,FALSE,8,4,2,0
"Samp1542","Siderastrea siderea",10,FALSE,6,5,1,10
"Samp1543","Siderastrea siderea",10,FALSE,11,10,2,10
"Samp1543","Siderastrea siderea",10,FALSE,7,7,2,0
"Samp1543","Siderastrea siderea",10,FALSE,12,10,5,90
"Samp1543","Siderastrea siderea",10,FALSE,5,4,1,10
"Samp1543","Siderastrea siderea",10,FALSE,6,5,2,5
"Samp1542","Stephanocoenia intersepta",10,FALSE,8,7,3,35
"Samp1542","Stephanocoenia intersepta",10,FALSE,7,7,3,5
"Samp1542","Stephanocoenia intersepta",10,FALSE,5,3,1,0
"Samp1542","Stephanocoenia intersepta",10,FALSE,6,5,3,10
"Samp1543","Stephanocoenia intersepta",10,FALSE,8,7,5,55
"Samp1543","Stephanocoenia intersepta",10,FALSE,11,10,4,15
"Samp1543","Stephanocoenia intersepta",10,FALSE,6,5,4,80
"Samp1543","Stephanocoenia intersepta",10,FALSE,7,4,1,5
"Samp1546","Meandrina meandrites",10,FALSE,35,31,6,10
"Samp1546","Meandrina meandrites",10,FALSE,22,20,9,0
"Samp1545","Montastraea cavernosa",10,FALSE,4,2,2,10
"Samp1546","Pseudodiploria clivosa",10,FALSE,4,4,3,0
"Samp1545","Porites astreoides",10,FALSE,9,8,8,60
"Samp1546","Porites astreoides",10,FALSE,9,6,5,10
"Samp1545","Siderastrea siderea",10,FALSE,5,3,4,5
"Samp1545","Siderastrea siderea",10,FALSE,7,7,5,60
"Samp1545","Siderastrea siderea",10,FALSE,4,4,2,20
"Samp1546","Siderastrea siderea",10,FALSE,5,5,2,20
"Samp1546","Siderastrea siderea",10,FALSE,6,4,2,0
"Samp1545","Stephanocoenia intersepta",10,FALSE,5,4,3,0
"Samp1545","Stephanocoenia intersepta",10,FALSE,13,12,3,70
"Samp1545","Stephanocoenia intersepta",10,FALSE,6,4,2,60
"Samp1545","Stephanocoenia intersepta",10,FALSE,8,7,3,30
"Samp1546","Stephanocoenia intersepta",10,FALSE,10,9,3,90
"Samp1546","Stephanocoenia intersepta",10,FALSE,6,4,2,20
"Samp1546","Stephanocoenia intersepta",10,FALSE,8,8,3,10
"Samp1548","Agaricia lamarcki",10,FALSE,20,18,9,0
"Samp1547","Eusmilia fastigiata",10,FALSE,7,7,6,0
"Samp1547","Madracis decactis",10,FALSE,20,15,12,75
"Samp1547","Madracis decactis",10,FALSE,13,13,11,10
"Samp1547","Montastraea cavernosa",10,FALSE,7,6,3,10
"Samp1547","Montastraea cavernosa",10,FALSE,25,18,20,30
"Samp1548","Montastraea cavernosa",10,FALSE,38,29,20,70
"Samp1548","Montastraea cavernosa",10,FALSE,5,4,4,0
"Samp1548","Mycetophyllia aliciae",10,FALSE,7,6,2,0
"Samp1547","Siderastrea siderea",10,FALSE,6,5,5,10
"Samp1547","Siderastrea siderea",10,FALSE,4,4,3,10
"Samp1547","Siderastrea siderea",10,FALSE,16,16,11,20
"Samp1548","Siderastrea siderea",10,FALSE,7,5,2,20
"Samp1548","Siderastrea siderea",10,FALSE,9,7,6,10
"Samp1548","Siderastrea siderea",10,FALSE,4,3,3,0
"Samp1547","Stephanocoenia intersepta",10,FALSE,5,5,3,5
"Samp1547","Stephanocoenia intersepta",10,FALSE,16,12,14,10
"Samp1547","Stephanocoenia intersepta",10,FALSE,4,4,2,10
"Samp1547","Stephanocoenia intersepta",10,FALSE,10,10,5,15
"Samp1548","Stephanocoenia intersepta",10,FALSE,15,12,7,20
"Samp1548","Stephanocoenia intersepta",10,FALSE,6,4,3,20
"Samp1548","Stephanocoenia intersepta",10,FALSE,9,7,4,10
"Samp1548","Stephanocoenia intersepta",10,FALSE,10,9,4,20
"Samp1548","Stephanocoenia intersepta",10,FALSE,4,3,2,0
"Samp1548","Stephanocoenia intersepta",10,FALSE,6,5,4,70
"Samp1549","Dichocoenia stokesii",10,FALSE,9,8,5,10
"Samp1550","Madracis decactis",10,FALSE,20,18,20,30
"Samp1549","Meandrina meandrites",10,FALSE,17,17,10,0
"Samp1549","Meandrina meandrites",10,FALSE,11,9,3,2
"Samp1549","Meandrina meandrites",10,FALSE,6,4,2,0
"Samp1550","Meandrina meandrites",10,FALSE,16,15,7,0
"Samp1550","Meandrina meandrites",10,FALSE,20,18,10,0
"Samp1550","Meandrina meandrites",10,FALSE,21,18,5,0
"Samp1550","Meandrina meandrites",10,FALSE,18,17,3,0
"Samp1549","Montastraea cavernosa",10,FALSE,12,12,5,0
"Samp1549","Montastraea cavernosa",10,FALSE,21,18,17,95
"Samp1550","Montastraea cavernosa",10,FALSE,12,12,5,0
"Samp1550","Montastraea cavernosa",10,FALSE,4,3,1,50
"Samp1550","Mycetophyllia aliciae",10,FALSE,10,9,2,0
"Samp1549","Porites astreoides",10,FALSE,20,15,10,60
"Samp1549","Porites astreoides",10,FALSE,7,3,2,10
"Samp1549","Porites astreoides",10,FALSE,7,5,5,20
"Samp1550","Porites astreoides",10,FALSE,4,4,2,30
"Samp1549","Siderastrea siderea",10,FALSE,7,6,4,40
"Samp1549","Siderastrea siderea",10,FALSE,6,5,2,10
"Samp1550","Siderastrea siderea",10,FALSE,4,4,1,0
"Samp1550","Siderastrea siderea",10,FALSE,9,7,3,20
"Samp1550","Siderastrea siderea",10,FALSE,10,7,6,0
"Samp1549","Solenastrea bournoni",10,FALSE,8,7,7,5
"Samp1549","Stephanocoenia intersepta",10,FALSE,9,8,7,30
"Samp1549","Stephanocoenia intersepta",10,FALSE,5,3,2,5
"Samp1549","Stephanocoenia intersepta",10,FALSE,7,6,2,30
"Samp1549","Stephanocoenia intersepta",10,FALSE,5,4,2,20
"Samp1549","Stephanocoenia intersepta",10,FALSE,6,3,2,10
"Samp1550","Stephanocoenia intersepta",10,FALSE,8,5,6,10
"Samp1550","Stephanocoenia intersepta",10,FALSE,8,8,5,0
"Samp1550","Stephanocoenia intersepta",10,FALSE,4,6,4,30
"Samp1550","Stephanocoenia intersepta",10,FALSE,4,4,2,0
"Samp1550","Stephanocoenia intersepta",10,FALSE,8,5,4,60
"Samp1553","Colpophyllia natans",10,FALSE,100,80,35,30
"Samp1552","Eusmilia fastigiata",10,FALSE,7,6,4,0
"Samp1552","Meandrina meandrites",10,FALSE,8,5,2,0
"Samp1553","Meandrina meandrites",10,FALSE,11,9,5,0
"Samp1553","Meandrina meandrites",10,FALSE,7,5,2,0
"Samp1552","Montastraea cavernosa",10,FALSE,21,17,10,25
"Samp1552","Montastraea cavernosa",10,FALSE,29,12,20,17
"Samp1553","Montastraea cavernosa",10,FALSE,5,5,4,10
"Samp1553","Montastraea cavernosa",10,FALSE,6,5,4,0
"Samp1552","Porites astreoides",10,FALSE,23,14,10,18
"Samp1552","Porites furcata",10,FALSE,10,5,7,50
"Samp1552","Siderastrea siderea",10,FALSE,6,4,2,0
"Samp1553","Siderastrea siderea",10,FALSE,4,4,3,20
"Samp1553","Siderastrea siderea",10,FALSE,6,5,2,5
"Samp1553","Siderastrea siderea",10,FALSE,8,8,2,10
"Samp1553","Siderastrea siderea",10,FALSE,10,9,5,5
"Samp1553","Siderastrea siderea",10,FALSE,10,8,5,70
"Samp1553","Siderastrea siderea",10,FALSE,12,11,7,40
"Samp1552","Stephanocoenia intersepta",10,FALSE,5,3,1,0
"Samp1552","Stephanocoenia intersepta",10,FALSE,6,5,3,0
"Samp1552","Stephanocoenia intersepta",10,FALSE,5,4,3,10
"Samp1553","Stephanocoenia intersepta",10,FALSE,11,10,5,40
"Samp1553","Stephanocoenia intersepta",10,FALSE,7,5,2,5
"Samp1553","Stephanocoenia intersepta",10,FALSE,7,5,2,10
"Samp1553","Stephanocoenia intersepta",10,FALSE,7,5,3,15
"Samp1553","Stephanocoenia intersepta",10,FALSE,11,8,5,50
"Samp1553","Stephanocoenia intersepta",10,FALSE,7,6,3,50
"Samp1554","Montastraea cavernosa",10,FALSE,7,4,3,0
"Samp1554","Montastraea cavernosa",10,FALSE,14,9,10,0
"Samp1555","Montastraea cavernosa",10,FALSE,6,4,2,10
"Samp1555","Porites astreoides",10,FALSE,7,6,4,10
"Samp1554","Siderastrea siderea",10,FALSE,10,10,5,10
"Samp1554","Siderastrea siderea",10,FALSE,10,8,5,40
"Samp1555","Siderastrea siderea",10,FALSE,4,3,2,10
"Samp1555","Siderastrea siderea",10,FALSE,7,6,5,20
"Samp1554","Stephanocoenia intersepta",10,FALSE,9,5,2,20
"Samp1554","Stephanocoenia intersepta",10,FALSE,7,6,2,5
"Samp1554","Stephanocoenia intersepta",10,FALSE,8,7,3,0
"Samp1554","Stephanocoenia intersepta",10,FALSE,7,4,3,2
"Samp1555","Stephanocoenia intersepta",10,FALSE,12,11,8,10
"Samp1564","Madracis decactis",10,FALSE,10,8,5,10
"Samp1565","Madracis decactis",10,FALSE,17,9,15,15
"Samp1564","Meandrina meandrites",10,FALSE,12,11,3,10
"Samp1564","Meandrina meandrites",10,FALSE,14,14,3,0
"Samp1565","Meandrina meandrites",10,FALSE,14,13,10,15
"Samp1565","Meandrina meandrites",10,FALSE,11,9,5,10
"Samp1564","Montastraea cavernosa",10,FALSE,22,20,8,10
"Samp1564","Montastraea cavernosa",10,FALSE,38,28,10,10
"Samp1564","Montastraea cavernosa",10,FALSE,5,5,2,10
"Samp1564","Montastraea cavernosa",10,FALSE,12,9,7,20
"Samp1565","Montastraea cavernosa",10,FALSE,26,18,12,30
"Samp1565","Montastraea cavernosa",10,FALSE,16,13,10,5
"Samp1565","Montastraea cavernosa",10,FALSE,11,7,7,5
"Samp1565","Montastraea cavernosa",10,FALSE,19,12,11,10
"Samp1564","Orbicella faveolata",10,FALSE,40,25,5,70
"Samp1564","Siderastrea siderea",10,FALSE,13,10,3,90
"Samp1565","Siderastrea siderea",10,FALSE,4,3,2,95
"Samp1565","Siderastrea siderea",10,FALSE,10,5,2,10
"Samp1564","Stephanocoenia intersepta",10,FALSE,25,12,7,20
"Samp1564","Stephanocoenia intersepta",10,FALSE,10,9,7,90
"Samp1564","Stephanocoenia intersepta",10,FALSE,4,3,2,0
"Samp1564","Stephanocoenia intersepta",10,FALSE,10,9,3,10
"Samp1564","Stephanocoenia intersepta",10,FALSE,10,8,3,20
"Samp1564","Stephanocoenia intersepta",10,FALSE,7,5,3,10
"Samp1565","Stephanocoenia intersepta",10,FALSE,12,12,12,20
"Samp1565","Stephanocoenia intersepta",10,FALSE,4,4,3,5
"Samp1565","Stephanocoenia intersepta",10,FALSE,6,5,4,10
"Samp1565","Stephanocoenia intersepta",10,FALSE,7,7,7,20
"Samp1565","Stephanocoenia intersepta",10,FALSE,14,9,3,5
"Samp1565","Stephanocoenia intersepta",10,FALSE,4,3,1,10
"Samp1565","Stephanocoenia intersepta",10,FALSE,10,7,3,5
"Samp1565","Stephanocoenia intersepta",10,FALSE,8,7,5,5
"Samp1565","Stephanocoenia intersepta",10,FALSE,7,5,2,10
"Samp1566","Madracis decactis",10,FALSE,23,16,12,80
"Samp1567","Meandrina meandrites",10,FALSE,8,5,3,0
"Samp1567","Meandrina meandrites",10,FALSE,5,5,3,10
"Samp1566","Montastraea cavernosa",10,FALSE,22,12,10,10
"Samp1566","Montastraea cavernosa",10,FALSE,5,3,2,0
"Samp1566","Montastraea cavernosa",10,FALSE,17,13,5,20
"Samp1566","Montastraea cavernosa",10,FALSE,8,5,2,0
"Samp1567","Montastraea cavernosa",10,FALSE,48,32,30,20
"Samp1567","Pseudodiploria clivosa",10,FALSE,28,22,18,15
"Samp1566","Orbicella faveolata",10,FALSE,10,6,2,10
"Samp1566","Porites astreoides",10,FALSE,8,7,4,60
"Samp1566","Porites astreoides",10,FALSE,7,6,3,10
"Samp1566","Porites astreoides",10,FALSE,12,12,5,40
"Samp1566","Porites astreoides",10,FALSE,6,5,2,0
"Samp1567","Porites astreoides",10,FALSE,4,4,1,0
"Samp1567","Porites porites",10,FALSE,9,8,5,5
"Samp1566","Siderastrea siderea",10,FALSE,21,15,10,30
"Samp1566","Siderastrea siderea",10,FALSE,25,15,8,90
"Samp1566","Siderastrea siderea",10,FALSE,27,21,13,20
"Samp1566","Siderastrea siderea",10,FALSE,7,5,2,10
"Samp1566","Siderastrea siderea",10,FALSE,19,12,7,50
"Samp1566","Siderastrea siderea",10,FALSE,8,4,2,10
"Samp1566","Siderastrea siderea",10,FALSE,7,5,2,10
"Samp1567","Siderastrea siderea",10,FALSE,11,9,4,5
"Samp1567","Siderastrea siderea",10,FALSE,12,10,5,5
"Samp1567","Siderastrea siderea",10,FALSE,9,8,4,5
"Samp1567","Siderastrea siderea",10,FALSE,7,3,2,30
"Samp1567","Siderastrea siderea",10,FALSE,10,8,3,20
"Samp1567","Siderastrea siderea",10,FALSE,9,7,5,5
"Samp1567","Siderastrea siderea",10,FALSE,12,12,10,60
"Samp1566","Stephanocoenia intersepta",10,FALSE,4,3,1,40
"Samp1566","Stephanocoenia intersepta",10,FALSE,4,3,1,0
"Samp1566","Stephanocoenia intersepta",10,FALSE,15,12,3,80
"Samp1566","Stephanocoenia intersepta",10,FALSE,6,5,2,20
"Samp1567","Stephanocoenia intersepta",10,FALSE,5,5,4,5
"Samp1567","Stephanocoenia intersepta",10,FALSE,5,4,3,5
"Samp1567","Stephanocoenia intersepta",10,FALSE,5,4,5,10
"Samp1567","Stephanocoenia intersepta",10,FALSE,8,7,7,5
"Samp1567","Stephanocoenia intersepta",10,FALSE,6,4,3,60
"Samp1568","Agaricia lamarcki",10,FALSE,16,14,2,20
"Samp1569","Madracis decactis",10,FALSE,15,14,10,60
"Samp1569","Meandrina meandrites",10,FALSE,7,7,3,0
"Samp1569","Montastraea cavernosa",10,FALSE,44,42,20,80
"Samp1568","Orbicella faveolata",10,FALSE,65,60,20,90
"Samp1568","Orbicella faveolata",10,FALSE,50,43,21,30
"Samp1568","Siderastrea siderea",10,FALSE,5,4,3,2
"Samp1568","Siderastrea siderea",10,FALSE,6,5,4,0
"Samp1568","Siderastrea siderea",10,FALSE,4,4,2,0
"Samp1568","Siderastrea siderea",10,FALSE,7,5,3,40
"Samp1569","Siderastrea siderea",10,FALSE,7,6,3,70
"Samp1569","Siderastrea siderea",10,FALSE,9,5,5,40
"Samp1569","Siderastrea siderea",10,FALSE,27,18,15,80
"Samp1568","Stephanocoenia intersepta",10,FALSE,5,4,3,77
"Samp1568","Stephanocoenia intersepta",10,FALSE,6,3,1,7
"Samp1568","Stephanocoenia intersepta",10,FALSE,9,9,5,2
"Samp1568","Stephanocoenia intersepta",10,FALSE,11,8,6,0
"Samp1568","Stephanocoenia intersepta",10,FALSE,6,6,2,0
"Samp1568","Stephanocoenia intersepta",10,FALSE,5,5,2,15
"Samp1568","Stephanocoenia intersepta",10,FALSE,4,3,1,5
"Samp1569","Stephanocoenia intersepta",10,FALSE,9,8,4,10
"Samp1569","Stephanocoenia intersepta",10,FALSE,5,5,3,10
"Samp1569","Stephanocoenia intersepta",10,FALSE,5,4,2,0
"Samp1569","Stephanocoenia intersepta",10,FALSE,5,3,3,10
"Samp1571","Meandrina meandrites",10,FALSE,5,3,2,0
"Samp1571","Meandrina meandrites",10,FALSE,17,17,9,5
"Samp1572","Meandrina meandrites",10,FALSE,14,14,5,0
"Samp1572","Meandrina meandrites",10,FALSE,5,4,3,0
"Samp1572","Meandrina meandrites",10,FALSE,85,45,30,25
"Samp1572","Meandrina meandrites",10,FALSE,13,12,2,15
"Samp1572","Meandrina meandrites",10,FALSE,15,12,4,5
"Samp1572","Meandrina meandrites",10,FALSE,16,12,5,0
"Samp1572","Meandrina meandrites",10,FALSE,11,10,4,0
"Samp1572","Meandrina meandrites",10,FALSE,15,11,3,0
"Samp1572","Meandrina meandrites",10,FALSE,6,6,3,0
"Samp1571","Montastraea cavernosa",10,FALSE,4,3,2,5
"Samp1571","Montastraea cavernosa",10,FALSE,5,3,2,0
"Samp1571","Montastraea cavernosa",10,FALSE,40,35,32,60
"Samp1571","Montastraea cavernosa",10,FALSE,30,20,15,90
"Samp1572","Montastraea cavernosa",10,FALSE,6,5,2,0
"Samp1572","Montastraea cavernosa",10,FALSE,15,15,5,5
"Samp1572","Orbicella faveolata",10,FALSE,55,40,10,75
"Samp1571","Porites astreoides",10,FALSE,8,6,4,0
"Samp1572","Porites astreoides",10,FALSE,6,6,6,5
"Samp1571","Siderastrea siderea",10,FALSE,10,10,5,50
"Samp1571","Siderastrea siderea",10,FALSE,5,5,2,25
"Samp1571","Siderastrea siderea",10,FALSE,12,10,7,20
"Samp1571","Siderastrea siderea",10,FALSE,17,15,7,60
"Samp1571","Siderastrea siderea",10,FALSE,7,5,4,10
"Samp1572","Siderastrea siderea",10,FALSE,7,6,2,0
"Samp1572","Siderastrea siderea",10,FALSE,8,4,1,20
"Samp1572","Siderastrea siderea",10,FALSE,7,6,5,5
"Samp1572","Siderastrea siderea",10,FALSE,5,5,1,0
"Samp1572","Siderastrea siderea",10,FALSE,8,7,3,5
"Samp1572","Siderastrea siderea",10,FALSE,5,5,1,5
"Samp1572","Solenastrea bournoni",10,FALSE,7,6,6,5
"Samp1572","Solenastrea bournoni",10,FALSE,17,16,24,40
"Samp1571","Stephanocoenia intersepta",10,FALSE,6,5,3,10
"Samp1571","Stephanocoenia intersepta",10,FALSE,12,8,3,5
"Samp1571","Stephanocoenia intersepta",10,FALSE,10,10,8,70
"Samp1571","Stephanocoenia intersepta",10,FALSE,6,5,2,10
"Samp1571","Stephanocoenia intersepta",10,FALSE,5,4,2,10
"Samp1571","Stephanocoenia intersepta",10,FALSE,7,7,2,10
"Samp1571","Stephanocoenia intersepta",10,FALSE,6,5,3,20
"Samp1571","Stephanocoenia intersepta",10,FALSE,14,9,9,50
"Samp1571","Stephanocoenia intersepta",10,FALSE,7,6,3,30
"Samp1571","Stephanocoenia intersepta",10,FALSE,7,5,5,60
"Samp1572","Stephanocoenia intersepta",10,FALSE,5,4,2,0
"Samp1572","Stephanocoenia intersepta",10,FALSE,6,5,3,0
"Samp1572","Stephanocoenia intersepta",10,FALSE,5,5,1,10
"Samp1573","Madracis decactis",10,FALSE,16,14,27,20
"Samp1574","Madracis decactis",10,FALSE,17,10,8,20
"Samp1574","Madracis decactis",10,FALSE,25,20,20,40
"Samp1573","Meandrina meandrites",10,FALSE,10,8,3,10
"Samp1573","Meandrina meandrites",10,FALSE,9,6,5,25
"Samp1573","Meandrina meandrites",10,FALSE,15,13,8,10
"Samp1574","Meandrina meandrites",10,FALSE,5,5,1,10
"Samp1574","Meandrina meandrites",10,FALSE,20,17,12,20
"Samp1574","Meandrina meandrites",10,FALSE,8,7,2,0
"Samp1573","Montastraea cavernosa",10,FALSE,20,15,18,0
"Samp1573","Montastraea cavernosa",10,FALSE,28,12,3,30
"Samp1574","Montastraea cavernosa",10,FALSE,15,12,10,50
"Samp1574","Montastraea cavernosa",10,FALSE,15,12,10,40
"Samp1574","Montastraea cavernosa",10,FALSE,25,18,12,70
"Samp1574","Montastraea cavernosa",10,FALSE,15,10,15,10
"Samp1574","Montastraea cavernosa",10,FALSE,5,4,2,10
"Samp1574","Orbicella faveolata",10,FALSE,62,50,25,20
"Samp1573","Porites astreoides",10,FALSE,17,15,15,60
"Samp1573","Porites astreoides",10,FALSE,12,12,6,0
"Samp1573","Porites astreoides",10,FALSE,17,15,17,20
"Samp1574","Porites astreoides",10,FALSE,20,12,10,10
"Samp1574","Porites astreoides",10,FALSE,15,15,7,10
"Samp1574","Porites astreoides",10,FALSE,17,10,10,20
"Samp1574","Porites astreoides",10,FALSE,8,5,4,0
"Samp1573","Porites porites",10,FALSE,8,7,4,5
"Samp1573","Siderastrea siderea",10,FALSE,15,12,3,30
"Samp1573","Siderastrea siderea",10,FALSE,10,10,2,40
"Samp1573","Siderastrea siderea",10,FALSE,10,6,4,40
"Samp1573","Siderastrea siderea",10,FALSE,10,7,4,35
"Samp1573","Siderastrea siderea",10,FALSE,5,3,2,20
"Samp1574","Siderastrea siderea",10,FALSE,10,7,6,0
"Samp1574","Siderastrea siderea",10,FALSE,5,4,1,0
"Samp1574","Siderastrea siderea",10,FALSE,6,5,1,0
"Samp1574","Siderastrea siderea",10,FALSE,5,4,1,10
"Samp1573","Stephanocoenia intersepta",10,FALSE,12,8,7,80
"Samp1573","Stephanocoenia intersepta",10,FALSE,8,8,6,30
"Samp1573","Stephanocoenia intersepta",10,FALSE,8,7,4,30
"Samp1573","Stephanocoenia intersepta",10,FALSE,7,7,3,10
"Samp1573","Stephanocoenia intersepta",10,FALSE,6,5,2,0
"Samp1574","Stephanocoenia intersepta",10,FALSE,5,4,2,10
"Samp1574","Stephanocoenia intersepta",10,FALSE,10,6,1,10
"Samp1574","Stephanocoenia intersepta",10,FALSE,8,5,1,10
"Samp1574","Stephanocoenia intersepta",10,FALSE,6,5,3,20
"Samp1574","Stephanocoenia intersepta",10,FALSE,4,3,1,0
"Samp1574","Stephanocoenia intersepta",10,FALSE,18,15,12,10
"Samp1576","Meandrina meandrites",10,FALSE,10,9,5,20
"Samp1576","Meandrina meandrites",10,FALSE,8,6,2,0
"Samp1576","Meandrina meandrites",10,FALSE,12,10,5,0
"Samp1577","Meandrina meandrites",10,FALSE,6,6,2,0
"Samp1576","Montastraea cavernosa",10,FALSE,5,4,2,10
"Samp1576","Montastraea cavernosa",10,FALSE,5,3,3,10
"Samp1576","Montastraea cavernosa",10,FALSE,5,4,2,0
"Samp1576","Montastraea cavernosa",10,FALSE,5,5,4,10
"Samp1577","Montastraea cavernosa",10,FALSE,10,6,10,10
"Samp1577","Montastraea cavernosa",10,FALSE,6,5,3,0
"Samp1577","Montastraea cavernosa",10,FALSE,12,12,8,50
"Samp1577","Montastraea cavernosa",10,FALSE,5,4,3,10
"Samp1576","Porites astreoides",10,FALSE,6,5,1,10
"Samp1577","Porites astreoides",10,FALSE,17,11,10,10
"Samp1577","Porites astreoides",10,FALSE,17,15,5,10
"Samp1577","Porites astreoides",10,FALSE,9,7,4,10
"Samp1576","Siderastrea siderea",10,FALSE,4,4,2,0
"Samp1576","Siderastrea siderea",10,FALSE,6,6,4,10
"Samp1576","Siderastrea siderea",10,FALSE,5,4,3,20
"Samp1577","Siderastrea siderea",10,FALSE,5,4,3,10
"Samp1577","Siderastrea siderea",10,FALSE,4,3,1,0
