SAMPLEID,LATITUDE,LONGITUDE,COLLDATE
MN_20151049,43.55867,-95.02933,6/30/2015
MN_20151058,44.14778893,-93.24574057,8/31/2015
MN_20151073,44.48721,-94.7825,7/1/2015
MN_20151081,44.26594,-94.03738,6/29/2015
MN_20151101,44.54247,-94.95308,9/22/2015
MN_20151105,44.62803,-94.96038,9/22/2015
MN_20151111,44.94249691,-96.02347892,9/14/2015
MN_20151126,44.97153917,-96.06406927,6/18/2015
MN_20151128,44.42864182,-93.97796669,8/20/2015
MN_20151139,43.97839,-94.82865,7/15/2015
MN_20151141,44.44317,-94.82674,7/15/2015
MN_20151143,43.83371,-94.48927,7/15/2015
MN_20151169,44.05528495,-94.53188791,8/11/2015
MN_20151179,44.07921,-94.68071,8/11/2015
MN_20151182,44.04573,-94.58804,8/10/2015
MN_20151184,45.09601791,-96.0596788,6/15/2015
MN_20151216,44.01979562,-94.99740637,8/5/2015
MN_20151217,43.64128,-92.51103,8/26/2015
MN_20151219,44.86923377,-95.34161522,8/3/2015
MN_20151236,44.31518578,-95.1069019,8/5/2015
MN_20151267,45.12400964,-96.18530361,6/9/2015
MN_20151274,44.75001692,-94.10369466,6/11/2015
MN_20151290,43.77263532,-95.74033769,6/8/2015
MN_20151301,44.42793907,-94.63697117,6/17/2015
MN_20151305,43.56381732,-94.11388011,7/13/2015
MN_20151309,44.03715322,-94.1009079,7/15/2015
MN_20151311,43.7097452,-96.12845165,7/20/2015
MN_20151312,44.1819373,-93.23109498,7/21/2015
MN_20151315,44.51082019,-93.11051924,7/22/2015
MN_20162053,44.66633,-94.43542,8/3/2016
MN_20162055,44.62277367,-94.09139187,8/2/2016
MN_20171041,45.09999,-94.69483,6/27/2017
MN_20171139,43.51528,-92.79595,8/28/2017
MN_20171140,43.51713,-92.79587,8/28/2017
MN_20172022,43.6749837,-93.72801044,7/18/2017
MN_20172028,44.34453679,-95.6209388,7/26/2017
MN_20172043,44.27448128,-94.70673385,6/26/2017
MN_20172047,44.21239892,-95.48997754,6/27/2017
MN_20172061,43.76018,-94.34585,7/19/2017
MN_20172067,44.55275517,-95.14667269,6/26/2017
MN_20172068,44.47191514,-95.31667624,6/27/2017
MN_20172087,44.252454,-94.80775691,7/12/2017
MN_20172097,44.27582881,-94.90611422,7/11/2017
MN_20172105,44.13664824,-95.10027481,7/18/2017
MN_20172107,43.67944486,-94.40898396,7/25/2017
MN_20172120,44.03569335,-95.48721666,8/14/2017
MN_20172130,43.55367159,-93.76999447,8/16/2017
MN_20172136,44.2431802,-94.69691131,8/8/2017
MN_20172137,44.50164529,-95.69863232,7/10/2017
MN_20172143,44.54108421,-95.75724367,7/11/2017
MN_20172155,44.19092322,-95.31427925,8/10/2017
MN_20172157,44.35441498,-95.22417386,8/10/2017
MN_20172184,44.18224,-95.61268,8/15/2017
MN_20172187,44.48775693,-95.77251798,9/19/2017
MN_20172188,44.4935878,-95.47168063,9/19/2017
MN_20172194,43.54342048,-94.11367427,8/9/2017
MN_20172195,43.76784051,-94.19775612,8/9/2017
MN_20172212,43.95553938,-94.16996677,8/14/2017
MN_20172222,44.4880232,-95.39056963,9/20/2017
MN_20172230,43.62859357,-94.10496087,8/15/2017
MN_20172245,43.89252883,-94.19726453,8/24/2017
MN_20172246,43.57398445,-94.10491191,8/22/2017
MN_20172254,44.06583275,-94.09911178,8/10/2017
MN_20172257,43.75811237,-94.61252987,8/1/2017
MN_20172274,44.28664,-94.43738,9/25/2017
MN_20172288,43.58915311,-94.07551029,7/26/2017
MN_20172292,44.91666446,-92.78705037,8/31/2017
MN_20177294,44.664232,-92.995346,9/16/2017
MN_20177322,44.608987,-93.192277,9/5/2018
MN_20177324,44.640704,-93.225279,9/5/2018
MN_20181023,43.9346,-93.43827,7/18/2018
MN_20181024,44.0521,-93.58052,7/16/2018
MN_20181026,44.02365,-93.62657,7/16/2018
MN_20181027,43.82334,-92.68977,7/12/2018
MN_20181029,43.93582,-93.70504,7/18/2018
MN_20181053,43.78795,-93.90884,7/31/2018
MN_20181056,43.89035438,-93.7937027,8/1/2018
MN_20181057,43.93629,-93.66636,8/2/2018
MN_20181058,43.78774,-93.7891,8/1/2018
MN_20181063,44.07419,-93.77057,8/9/2018
MN_20181065,43.98882,-93.76711,8/7/2018
MN_20181067,43.9677,-93.81942,8/7/2018
MN_20181068,43.99845,-93.49592,8/8/2018
MN_20181069,43.84647,-93.69387,8/8/2018
MN_20181074,44.04102,-93.5882,7/30/2018
MN_20181076,43.89528,-94.10676,7/31/2018
MN_20181078,43.79646,-94.06427,7/31/2018
MN_20181091,43.84732,-93.95647,7/16/2018
MN_20181100,44.13653,-93.86312,8/9/2018
MN_20181106,43.84144,-92.69056,7/11/2018
MN_20181114,44.65436,-93.13802,6/26/2018
MN_20181119,43.73191,-96.28953,9/13/2018
MN_20191014,43.72638448,-92.8103492,6/25/2019
MN_20191017,45.12705,-95.45185,7/16/2019
MN_20191020,43.69099,-92.95884,7/30/2019
MN_20191025,44.04953,-93.99846,8/8/2019
MN_20191028,43.67697,-92.93738,8/12/2019
MN_20191029,43.51625,-93.26961,8/20/2019
MN_20191030,43.51366883,-92.7552821,8/20/2019
MN_20191032,43.65158,-92.98146,8/22/2019
MN_20191036,43.55317,-93.27791,8/14/2019
MN_20191038,43.90521,-93.00247,8/14/2019
MN_20191048,43.86445,-92.96979,7/29/2019
MN_20191049,43.89975,-94.06087,7/15/2019
MN_20191050,43.86784,-93.82623,7/15/2019
MN_20191051,43.72667,-93.17117,7/30/2019
MN_20191052,43.55751,-92.86519,7/31/2019
MN_20191053,43.96906,-93.79136,8/6/2019
MN_20191054,44.06773,-94.02693,8/5/2019
MN_20191055,43.901995,-94.043394,8/6/2019
MN_20191056,43.99423,-93.91003,8/7/2019
MN_20191058,43.93441,-93.51541,8/7/2019
MN_20191059,43.84718,-93.94208,8/6/2019
MN_20191060,43.60262,-93.28967,8/28/2019
MN_20191061,43.76641,-93.20594,8/28/2019
MN_20191062,43.67655,-93.40772,8/27/2019
MN_20191064,43.56317,-92.71795,8/27/2019
MN_20191065,43.50231,-93.00135,8/29/2019
MN_20191067,43.50389119,-92.92178603,8/1/2019
MN_20191068,43.63848,-92.96955,7/30/2019
MN_20191071,43.62322,-93.23146,7/29/2019
MN_20191072,43.74562,-93.16651,7/30/2019
MN_20191074,43.50076,-92.78304,7/30/2019
MN_20191075,43.71245569,-92.82116639,7/31/2019
MN_20191076,43.98302,-93.52425,7/15/2019
MN_20191081,45.04915,-95.79656,6/25/2019
MN_20191086,45.19552,-95.8183,8/8/2019
MN_20191089,45.23945,-95.37186,7/16/2019
MN_20191091,45.06563,-95.58834,7/16/2019
MN_20191092,45.19573886,-95.81489999,8/8/2019
MN_20191103,44.03702,-93.77117,9/3/2019
MN_20191104,44.12295716,-93.86584604,9/4/2019
MN_20191106,44.11816,-94.05471,9/4/2019
MN_20191107,44.72131,-92.86645,8/5/2019
MN_20191108,45.28288,-95.40123,6/24/2019
MN_20191110,45.28916,-95.48977,6/25/2019
MN_20191111,43.58465,-92.97808,7/30/2019
MN_20191118,43.63951,-92.97708,8/22/2019
MN_20191119,43.61453,-92.96698,8/21/2019
MN_20191129,43.75929,-92.94866,8/19/2019
MN_20191132,43.51495,-93.01895,8/21/2019
MN_20191133,43.65088579,-92.81119269,8/28/2019
MN_20191134,43.70078,-93.35744,7/30/2019
MN_20191135,44.80302235,-95.54194638,9/4/2019
MN_20191136,44.76620695,-95.51517017,9/4/2019
MN_20191137,44.94354479,-95.74276133,9/3/2019
MN_20191138,44.92090275,-95.71990259,9/3/2019
MN_20191140,45.16352433,-96.07182677,8/22/2019
MN_20191141,44.82953528,-95.56741273,8/21/2019
MN_20191146,44.26024299,-94.02407885,8/29/2019
MN_20191147,44.57679045,-95.0946519,8/28/2019
MN_20191148,44.16522616,-94.03382783,8/14/2019
MN_20191149,44.19466855,-94.17076765,8/14/2019
MN_20191150,44.5448345,-95.00421502,8/13/2019
MN_20191152,44.64798,-93.156501,8/26/2019
MN_20200352,44.639421,-93.217579,9/10/2020
MN_20200353,44.63278,-93.19401,8/25/2020
MN_20200354,44.63009,-93.16715,9/10/2020
MN_20200355,44.639299,-93.15698,9/10/2020
MN_20200356,44.655502,-93.137554,8/28/2020
MN_20200357,44.65986267,-93.11485842,9/11/2020
MN_20200358,44.66743,-93.0568,9/11/2020
MN_20200359,44.639931,-93.02483,9/14/2020
MN_20200360,44.65822,-93.00781,9/14/2020
MN_20200361,44.68667,-92.95643,8/28/2020
MN_20200391,44.657327,-93.008918,9/17/2020
MN_20200392,44.652781,-93.009371,9/17/2020
MNLS-1094_2013_1,44.66968,-94.45606,8/14/2013
MNLS-1105_2013_1,44.49206239,-95.87258168,8/5/2013
MNR9-0903_2013_1,43.7194,-95.04622,8/21/2013
MNR9-0914_2013_1,43.90668,-94.0603,8/6/2013
MNR9-0918_2013_1,44.94299,-95.77757,8/13/2013
MNRM-1011_2013_1,44.29199,-94.42179,8/12/2013
MNRO-1055_2013_1,43.52059,-93.00273,8/7/2013
MNS9-0927_2013_2,43.76482,-94.04071,8/20/2013
MNSS-1175_2013_1,44.17742,-95.60563,6/13/2013
MO_Fish_Samp0001,40.540636,-95.5373182,8/16/2010
MO_Fish_Samp0002,40.2853577,-95.3412711,6/25/2002
MO_Fish_Samp0003,40.5051444,-95.202437,9/9/2015
MO_Fish_Samp0004,40.2417208,-95.0228092,6/25/2002
MO_Fish_Samp0007,39.9219872,-94.9366329,7/25/2002
MO_Fish_Samp0008,39.4514622,-94.9314414,7/28/2010
MO_Fish_Samp0010,40.2139301,-94.8967196,8/6/2002
MO_Fish_Samp0011,39.8838465,-94.8264989,6/1/2006
MO_Fish_Samp0012,40.2412454,-94.8031199,7/14/2011
MO_Fish_Samp0014,39.9640243,-94.7926645,8/5/2002
MO_Fish_Samp0015,39.8876797,-94.7792946,6/20/2002
MO_Fish_Samp0016,40.1126144,-94.6991261,8/30/2011
MO_Fish_Samp0017,40.4265939,-94.6342599,8/18/2010
MO_Fish_Samp0019,38.6427871,-94.6099989,6/11/2008
MO_Fish_Samp0020,40.3208451,-94.5933375,6/15/2016
MO_Fish_Samp0021,40.3195751,-94.592013,6/15/2016
MO_Fish_Samp0023,40.3669173,-94.5820556,6/22/2016
MO_Fish_Samp0024,37.3529408,-94.5744512,8/17/2016
MO_Fish_Samp0025,38.9542755,-94.5710142,6/28/2005
MO_Fish_Samp0027,40.3543495,-94.5648993,6/28/2016
MO_Fish_Samp0029,40.3531064,-94.5608905,6/28/2016
MO_Fish_Samp0030,37.4600484,-94.5534827,7/26/2016
MO_Fish_Samp0031,40.3123752,-94.5483604,6/14/2016
MO_Fish_Samp0035,37.6412835,-94.516924,6/25/2008
MO_Fish_Samp0036,40.5313346,-94.5167426,7/20/2005
MO_Fish_Samp0037,37.8208689,-94.5125603,8/31/2010
MO_Fish_Samp0038,39.2119865,-94.5117078,7/27/2010
MO_Fish_Samp0042,38.3197927,-94.479381,7/1/2008
MO_Fish_Samp0043,38.0022995,-94.4760192,7/23/2008
MO_Fish_Samp0053,38.5904513,-94.4427474,7/9/2002
MO_Fish_Samp0054,38.1986784,-94.4384417,6/30/2008
MO_Fish_Samp0057,40.3504619,-94.4325067,8/3/2016
MO_Fish_Samp0060,38.6904932,-94.428911,7/2/2008
MO_Fish_Samp0061,40.4431071,-94.4230699,8/10/2005
MO_Fish_Samp0062,40.1791563,-94.4201585,7/26/2010
MO_Fish_Samp0063,37.3879559,-94.4140176,6/28/2016
MO_Fish_Samp0064,37.6881901,-94.404491,7/23/2008
MO_Fish_Samp0065,37.6878792,-94.4041109,6/20/2006
MO_Fish_Samp0067,37.6888754,-94.4037101,8/11/2011
MO_Fish_Samp0070,37.6766315,-94.4033432,7/23/2008
MO_Fish_Samp0071,38.6704308,-94.3956147,7/16/2008
MO_Fish_Samp0073,37.7858463,-94.3896781,6/21/2006
MO_Fish_Samp0074,38.6242057,-94.3893192,7/29/2008
MO_Fish_Samp0076,40.0743918,-94.3789278,6/28/2005
MO_Fish_Samp0077,37.3874093,-94.3778612,6/14/2016
MO_Fish_Samp0079,37.6190976,-94.3708524,7/22/2008
MO_Fish_Samp0081,38.3517683,-94.3694374,6/15/2016
MO_Fish_Samp0084,37.776311,-94.3626686,8/5/2008
MO_Fish_Samp0086,40.2535144,-94.360358,8/16/2016
MO_Fish_Samp0089,39.4301992,-94.3511644,6/29/2005
MO_Fish_Samp0091,40.2710509,-94.3468311,7/19/2016
MO_Fish_Samp0093,39.3590847,-94.3391729,6/29/2005
MO_Fish_Samp0094,38.229156,-94.3371334,6/30/2010
MO_Fish_Samp0095,40.4044819,-94.3343443,8/17/2011
MO_Fish_Samp0096,40.3040518,-94.3342956,7/20/2016
MO_Fish_Samp0098,40.2141475,-94.3306972,7/6/2016
MO_Fish_Samp0099,40.2787419,-94.329928,8/10/2016
MO_Fish_Samp0100,40.3039245,-94.329704,8/10/2016
MO_Fish_Samp0108,37.9364108,-94.3165862,6/24/2008
MO_Fish_Samp0110,39.7819997,-94.3040587,7/27/2010
MO_Fish_Samp0111,37.392863,-94.3030762,6/29/2016
MO_Fish_Samp0112,38.5575043,-94.2981839,7/29/2008
MO_Fish_Samp0113,40.2565635,-94.2932179,7/19/2016
MO_Fish_Samp0115,38.8141722,-94.2926605,8/12/2008
MO_Fish_Samp0116,38.6723316,-94.2897145,6/11/2008
MO_Fish_Samp0118,40.116627,-94.2841204,7/12/2016
MO_Fish_Samp0120,40.1259285,-94.282136,7/13/2016
MO_Fish_Samp0121,39.7874191,-94.2810026,7/6/2005
MO_Fish_Samp0122,40.1256075,-94.2793837,7/13/2016
MO_Fish_Samp0123,38.669847,-94.2779915,7/16/2008
MO_Fish_Samp0129,39.8505589,-94.2612754,7/24/2002
MO_Fish_Samp0131,40.2718673,-94.2550025,7/19/2016
MO_Fish_Samp0132,38.6714171,-94.2544894,6/3/2008
MO_Fish_Samp0134,39.0794132,-94.2375216,6/11/2014
MO_Fish_Samp0135,37.6739075,-94.2342944,7/21/2008
MO_Fish_Samp0136,39.8863624,-94.2106242,7/7/2005
MO_Fish_Samp0137,40.2470976,-94.2096795,7/26/2016
MO_Fish_Samp0138,40.249952,-94.2072377,7/26/2016
MO_Fish_Samp0139,39.4756086,-94.2011006,7/27/2005
MO_Fish_Samp0140,38.9110589,-94.2007302,6/4/2014
MO_Fish_Samp0141,40.3116977,-94.1926847,8/16/2016
MO_Fish_Samp0143,38.8173964,-94.189342,8/12/2008
MO_Fish_Samp0144,40.2636782,-94.1893124,7/25/2016
MO_Fish_Samp0145,38.6270144,-94.1892458,8/11/2008
MO_Fish_Samp0147,38.780158,-94.1799507,7/15/2008
MO_Fish_Samp0148,37.4846247,-94.1596455,8/17/2006
MO_Fish_Samp0149,40.1089363,-94.1482679,8/8/2016
MO_Fish_Samp0151,38.7219126,-94.1451387,8/12/2008
MO_Fish_Samp0152,40.1108159,-94.1449672,8/9/2016
MO_Fish_Samp0155,39.6491843,-94.1407294,8/1/2005
MO_Fish_Samp0157,39.1276835,-94.1274216,6/27/2005
MO_Fish_Samp0159,39.7417371,-94.1210365,8/29/2016
MO_Fish_Samp0166,40.225924,-94.1035325,8/9/2005
MO_Fish_Samp0167,37.9368922,-94.1022961,7/24/2008
MO_Fish_Samp0168,37.9367713,-94.097879,6/26/2008
MO_Fish_Samp0170,39.390645,-94.0938561,7/28/2005
MO_Fish_Samp0172,39.8417684,-94.0719599,7/12/2005
MO_Fish_Samp0174,39.7432879,-94.0673977,8/22/2016
MO_Fish_Samp0177,39.6685687,-94.0594733,7/11/2005
MO_Fish_Samp0178,39.2975562,-94.0499732,8/9/2005
MO_Fish_Samp0180,40.3788167,-94.0423634,7/21/2005
MO_Fish_Samp0182,39.7427481,-94.0334615,6/22/2011
MO_Fish_Samp0184,39.2975076,-94.0332499,8/8/2005
MO_Fish_Samp0185,38.6214477,-94.0303345,7/15/2008
MO_Fish_Samp0188,40.2139756,-94.0274353,8/18/2011
MO_Fish_Samp0189,39.0364596,-94.0266873,7/20/2005
MO_Fish_Samp0195,40.296112,-94.0172538,7/13/2005
MO_Fish_Samp0196,39.7037518,-94.0162459,7/11/2005
MO_Fish_Samp0197,39.6479554,-94.015918,7/23/2002
MO_Fish_Samp0202,38.7469203,-93.9890642,6/3/2005
MO_Fish_Samp0204,38.1135472,-93.984374,8/5/2008
MO_Fish_Samp0205,39.7190931,-93.9841414,8/23/2016
MO_Fish_Samp0207,38.6726325,-93.982282,6/12/2008
MO_Fish_Samp0210,39.6751138,-93.9485727,7/8/2005
MO_Fish_Samp0213,39.60062,-93.9349882,8/17/2005
MO_Fish_Samp0214,39.634992,-93.9262099,6/23/2005
MO_Fish_Samp0215,38.875282,-93.925939,7/6/2005
MO_Fish_Samp0217,39.3794187,-93.9118859,8/4/2015
MO_Fish_Samp0219,39.350973,-93.9013842,7/26/2005
MO_Fish_Samp0220,38.9535738,-93.8944702,6/23/2005
MO_Fish_Samp0226,38.3335948,-93.8599995,6/23/2015
MO_Fish_Samp0227,38.9571088,-93.8370164,6/22/2005
MO_Fish_Samp0233,39.5671688,-93.812231,6/11/2002
MO_Fish_Samp0237,38.7311035,-93.7956704,8/11/2005
MO_Fish_Samp0241,39.4019206,-93.7761418,7/18/2011
MO_Fish_Samp0243,38.919768,-93.7754295,8/3/2005
MO_Fish_Samp0245,38.8305594,-93.7652671,6/5/2002
MO_Fish_Samp0249,39.3790459,-93.7339979,8/10/2005
MO_Fish_Samp0250,39.3604501,-93.7221262,7/7/2005
MO_Fish_Samp0251,39.0005565,-93.7113743,7/22/2002
MO_Fish_Samp0252,39.9113927,-93.6981372,7/14/2015
MO_Fish_Samp0253,39.8890552,-93.6939924,7/15/2015
MO_Fish_Samp0255,39.9535881,-93.6810523,7/14/2015
MO_Fish_Samp0258,38.337405,-93.6727578,6/11/2002
MO_Fish_Samp0266,38.4175878,-93.6419653,8/1/2008
MO_Fish_Samp0267,38.6642391,-93.6363685,7/15/2014
MO_Fish_Samp0269,40.2583689,-93.6355674,7/14/2005
MO_Fish_Samp0270,38.5430871,-93.6274162,6/12/2008
MO_Fish_Samp0271,39.589274,-93.6269882,7/23/2015
MO_Fish_Samp0273,38.5023157,-93.6123255,8/14/2008
MO_Fish_Samp0274,40.4454521,-93.6106881,7/26/2011
MO_Fish_Samp0275,38.5082164,-93.6092787,8/14/2008
MO_Fish_Samp0276,38.7270745,-93.6047137,7/14/2005
MO_Fish_Samp0277,40.3507506,-93.6016843,7/28/2011
MO_Fish_Samp0278,40.4988009,-93.6008336,8/10/2005
MO_Fish_Samp0280,39.0966166,-93.5935875,6/1/2005
MO_Fish_Samp0282,38.664118,-93.5345406,6/29/2011
MO_Fish_Samp0285,39.1661141,-93.5251122,7/29/2010
MO_Fish_Samp0289,40.2002875,-93.5135708,7/12/2010
MO_Fish_Samp0291,38.3996171,-93.507942,7/20/2010
MO_Fish_Samp0292,38.4912249,-93.4975765,6/28/2011
MO_Fish_Samp0295,39.5266798,-93.4941106,9/7/2011
MO_Fish_Samp0297,39.0058299,-93.4797606,6/2/2005
MO_Fish_Samp0306,39.965571,-93.4455948,6/26/2002
MO_Fish_Samp0307,38.7993772,-93.4434224,8/12/2005
MO_Fish_Samp0308,38.8497804,-93.4285234,8/24/2011
MO_Fish_Samp0309,39.6090826,-93.4226707,7/5/2005
MO_Fish_Samp0310,38.8769566,-93.4218041,7/11/2011
MO_Fish_Samp0312,39.5517028,-93.4205997,8/6/2002
MO_Fish_Samp0313,40.3990919,-93.4157278,7/18/2005
MO_Fish_Samp0315,38.6083418,-93.404802,8/4/2010
MO_Fish_Samp0316,40.2895218,-93.3817139,8/8/2005
MO_Fish_Samp0318,38.6268896,-93.3483723,8/4/2010
MO_Fish_Samp0321,38.8638351,-93.3263807,6/27/2011
MO_Fish_Samp0322,39.8658279,-93.3245773,8/2/2005
MO_Fish_Samp0327,38.7709621,-93.2884645,7/13/2005
MO_Fish_Samp0329,40.469923,-93.2806006,7/20/2005
MO_Fish_Samp0331,40.331553,-93.2798972,10/10/2006
MO_Fish_Samp0334,40.3490737,-93.27712,8/7/2006
MO_Fish_Samp0336,39.2150604,-93.2690982,7/19/2005
MO_Fish_Samp0337,39.042427,-93.256205,6/20/2005
MO_Fish_Samp0342,40.2542494,-93.2499462,10/9/2006
MO_Fish_Samp0343,39.1771127,-93.2456599,7/12/2005
MO_Fish_Samp0348,39.2643299,-93.2280549,7/20/2011
MO_Fish_Samp0351,40.1622438,-93.2240088,10/5/2006
MO_Fish_Samp0368,40.1703288,-93.1808514,8/14/2013
MO_Fish_Samp0379,39.5105724,-93.1722658,8/2/2011
MO_Fish_Samp0380,40.1955522,-93.1649049,8/12/2013
MO_Fish_Samp0381,40.2597546,-93.1641199,8/4/2005
MO_Fish_Samp0382,39.8449519,-93.1608487,7/14/2010
MO_Fish_Samp0395,40.4413085,-93.1289388,7/15/2005
MO_Fish_Samp0398,40.1877642,-93.1159818,10/4/2006
MO_Fish_Samp0401,40.2126217,-93.1062585,8/1/2006
MO_Fish_Samp0403,40.225787,-93.1035287,8/2/2006
MO_Fish_Samp0404,39.1578623,-93.1027674,7/21/2005
MO_Fish_Samp0406,40.2285922,-93.0999126,8/2/2006
MO_Fish_Samp0407,40.3161637,-93.099453,9/12/2005
MO_Fish_Samp0411,38.7192224,-93.0901154,6/8/2010
MO_Fish_Samp0414,40.2707615,-93.0816263,8/3/2006
MO_Fish_Samp0423,40.2246613,-93.0139752,8/15/2005
MO_Fish_Samp0425,39.8703089,-93.0113189,7/6/2011
MO_Fish_Samp0436,40.5034271,-92.9576063,6/30/2005
MO_Fish_Samp0438,40.4146859,-92.9531949,6/10/2015
MO_Fish_Samp0440,40.4172773,-92.9457907,7/17/2002
MO_Fish_Samp0441,40.4178527,-92.943256,6/9/2015
MO_Fish_Samp0443,39.6122924,-92.9337842,9/6/2011
MO_Fish_Samp0444,40.3686493,-92.9208588,7/12/2010
MO_Fish_Samp0448,40.3138606,-92.8846972,6/24/2014
MO_Fish_Samp0452,40.3152203,-92.8595908,8/13/2013
MO_Fish_Samp0453,39.7323934,-92.8567544,7/16/2015
MO_Fish_Samp0456,40.4421092,-92.8479129,8/16/2005
MO_Fish_Samp0457,40.3651508,-92.8463311,8/17/2010
MO_Fish_Samp0459,40.2894966,-92.8135136,9/7/2011
MO_Fish_Samp0460,40.2898119,-92.8134657,7/13/2010
MO_Fish_Samp0463,40.1217603,-92.7695989,6/30/2010
MO_Fish_Samp0470,40.2385433,-92.7488067,9/6/2005
MO_Fish_Samp0471,39.2466966,-92.7381977,6/21/2011
MO_Fish_Samp0472,40.2369467,-92.7318489,8/12/2005
MO_Fish_Samp0474,40.557578,-92.7075528,8/14/2002
MO_Fish_Samp0475,40.5711397,-92.6983142,9/13/2011
MO_Fish_Samp0479,40.5570727,-92.6800338,8/31/2015
MO_Fish_Samp0486,39.3281798,-92.6484064,8/3/2011
MO_Fish_Samp0491,40.3912281,-92.6296718,8/23/2010
MO_Fish_Samp0495,39.8444558,-92.6081852,8/18/2005
MO_Fish_Samp0512,40.5585547,-92.4666215,6/22/2011
MO_Fish_Samp0524,40.1287925,-92.4062867,8/17/2010
MO_Fish_Samp0543,40.3471078,-92.3227888,6/24/2011
MO_Fish_Samp0552,40.3252881,-92.2796307,8/12/2015
MO_Fish_Samp0553,40.3483386,-92.2675281,9/3/2015
MO_Fish_Samp0566,39.5971367,-92.1941975,7/19/2011
MO_Fish_Samp0569,39.4426871,-92.1796296,8/10/2010
MO_Fish_Samp0570,38.9192991,-92.1733021,7/8/2004
MO_Fish_Samp0583,40.1593136,-92.089578,5/21/2008
MO_Fish_Samp0590,39.7435797,-92.0645997,8/12/2010
MO_Fish_Samp0592,40.1259283,-92.056246,7/20/2007
MO_Fish_Samp0594,39.4364739,-92.0510353,8/6/2015
MO_Fish_Samp0596,39.7977245,-92.0451779,7/21/2011
MO_Fish_Samp0604,39.438172,-92.0286203,8/24/2010
MO_Fish_Samp0608,40.4658205,-92.010457,6/27/2002
MO_Fish_Samp0610,39.7409044,-91.9956613,7/29/2002
MO_Fish_Samp0613,40.079393,-91.9929337,7/5/2007
MO_Fish_Samp0614,40.1162902,-91.9820161,7/19/2007
MO_Fish_Samp0622,39.0484009,-91.9684019,8/11/2004
MO_Fish_Samp0625,40.2030908,-91.9572664,8/12/2015
MO_Fish_Samp0626,40.0733203,-91.9542643,7/16/2007
MO_Fish_Samp0628,40.1146566,-91.9395265,7/11/2007
MO_Fish_Samp0631,39.2221788,-91.9288856,7/28/2011
MO_Fish_Samp0634,40.0835734,-91.9131963,8/18/2010
MO_Fish_Samp0636,40.5788488,-91.8965726,8/11/2015
MO_Fish_Samp0641,40.0475363,-91.8801477,7/3/2007
MO_Fish_Samp0655,40.5612595,-91.8590275,8/11/2015
MO_Fish_Samp0656,40.2058278,-91.8568902,8/13/2015
MO_Fish_Samp0663,40.0757554,-91.8481497,7/10/2008
MO_Fish_Samp0668,40.0650819,-91.8322182,7/10/2008
MO_Fish_Samp0670,40.1283936,-91.8262881,7/17/2003
MO_Fish_Samp0672,40.3127824,-91.824396,8/1/2002
MO_Fish_Samp0674,39.9566216,-91.8157903,7/10/2007
MO_Fish_Samp0676,39.9629856,-91.8117113,7/31/2002
MO_Fish_Samp0680,39.2093925,-91.7786967,7/27/2011
MO_Fish_Samp0690,39.9472073,-91.724157,7/9/2007
MO_Fish_Samp0698,39.9448746,-91.6926899,8/22/2007
MO_Fish_Samp0707,39.9643173,-91.6627089,8/28/2007
MO_Fish_Samp0713,39.927047,-91.6457877,6/5/2008
MO_Fish_Samp0715,39.9252549,-91.6358648,8/31/2011
MO_Fish_Samp0719,40.1318546,-91.6189841,7/23/2002
MO_Fish_Samp0740,39.3639328,-91.543859,7/11/2011
MO_Fish_Samp0741,40.0796612,-91.5437008,8/12/2002
MO_Fish_Samp1092,36.7607377,-95.4280172,6/27/2018
MO_Fish_Samp1093,36.7604876,-95.4279085,8/21/2018
MO_Fish_Samp1095,40.363213,-95.3144999,7/18/2019
MO_Fish_Samp1096,40.4648841,-95.3118905,7/17/2019
MO_Fish_Samp1099,40.2127468,-95.0342617,7/6/2019
MO_Fish_Samp1106,39.5530064,-94.7016953,6/17/2002
MO_Fish_Samp1107,40.3190322,-94.5980615,6/22/2016
MO_Fish_Samp1108,38.8744987,-94.5879991,8/2/2001
MO_Fish_Samp1126,37.9086956,-94.4494179,8/30/2007
MO_Fish_Samp1129,40.2148884,-94.43094,7/27/2016
MO_Fish_Samp1131,38.9826981,-94.4189046,8/3/2001
MO_Fish_Samp1132,39.5699587,-94.4077518,6/30/2009
MO_Fish_Samp1134,39.2026216,-94.3987217,6/19/2018
MO_Fish_Samp1135,39.202893,-94.3986344,8/28/2018
MO_Fish_Samp1136,39.6026268,-94.3952168,6/23/2009
MO_Fish_Samp1137,39.5986896,-94.3952077,6/24/2009
MO_Fish_Samp1139,37.6624979,-94.3935992,8/31/2000
MO_Fish_Samp1141,40.4871042,-94.3861011,9/6/2001
MO_Fish_Samp1142,39.5707458,-94.3849962,7/2/2009
MO_Fish_Samp1143,39.6448128,-94.3769513,6/29/2009
MO_Fish_Samp1145,39.622855,-94.3747334,7/16/2009
MO_Fish_Samp1146,39.6344752,-94.3726679,7/6/2009
MO_Fish_Samp1147,37.9361288,-94.3712583,8/23/2007
MO_Fish_Samp1148,39.6449864,-94.3668388,7/9/2009
MO_Fish_Samp1149,39.5647259,-94.3637714,7/1/2009
MO_Fish_Samp1151,39.636516,-94.3538537,7/8/2009
MO_Fish_Samp1153,39.5629597,-94.3530041,7/7/2009
MO_Fish_Samp1154,39.5878882,-94.3477597,7/13/2009
MO_Fish_Samp1156,40.3053393,-94.332803,7/20/2016
